count, time, abs_prox_x, abs_prox_y, abs_prox_z, 
56, 28000,  6.135,  4.131,  0.231, 
56, 28000,  3.789, -3.254,  0.248, 
56, 28000,  2.818, -3.881,  0.332, 
56, 28000,  4.368, -2.872,  0.258, 
56, 28000,  4.024, -3.092, -0.067, 
56, 28000,  3.022, -3.689, -0.284, 
56, 28000,  7.953,  0.154,  0.386, 
56, 28000,  6.028, -2.928,  0.352, 
56, 28000,  3.615, -3.275, -0.201, 

57, 28500,  6.753,  3.593,  0.219, 
57, 28500,  4.215, -2.908,  0.274, 
57, 28500,  3.718, -3.180,  0.128, 
57, 28500,  4.767, -2.659,  0.085, 
57, 28500,  4.494, -2.823, -0.119, 
57, 28500,  8.076,  0.024,  0.279, 
57, 28500,  3.893, -3.137, -0.247, 
57, 28500,  2.727, -3.967,  0.337, 
57, 28500,  8.263,  1.662,  0.076, 
57, 28500, 37.607, -9.761,  1.864, 

58, 29000,  7.048,  3.320, -0.015, 
58, 29000,  4.718, -2.686,  0.039, 
58, 29000,  4.414, -2.830,  0.254, 
58, 29000,  8.302, -0.165,  0.362, 
58, 29000,  4.222, -2.930, -0.219, 
58, 29000,  3.474, -3.393,  0.091, 
58, 29000,  8.858,  1.214,  0.501, 
58, 29000,  2.810, -3.844,  0.325, 
58, 29000,  5.996, -2.973,  0.344, 
58, 29000,  3.963, -3.049, -0.111, 

59, 29500,  7.495,  2.913, -0.014, 
59, 29500,  4.790, -2.590,  0.072, 
59, 29500,  8.620, -0.472,  0.136, 
59, 29500,  4.319, -2.875,  0.238, 
59, 29500,  9.306,  1.038,  0.161, 
59, 29500,  4.178, -3.005, -0.103, 
59, 29500,  4.567,  0.754, -0.597, 

60, 30000,  7.932,  2.811, -0.274, 
60, 30000,  4.925, -2.559, -0.046, 
60, 30000,  9.022, -0.585, -0.013, 
60, 30000,  9.777,  0.518,  0.294, 
60, 30000,  5.139, -2.599,  0.189, 
60, 30000,  6.026, -2.835,  0.227, 
60, 30000,  6.985,  7.106,  0.319, 
